Geneid,SRR12998916,SRR12998917,SRR12998918,SRR12998919,SRR12998920,SRR12998921
BHE81_RS13475,6,14,8,26,26,18
BHE81_RS13480,9,14,14,24,19,4
BHE81_RS13485,6,15,24,21,18,20
BHE81_RS13490,0,2,4,12,9,4
BHE81_RS13495,3,10,6,20,20,7
BHE81_RS13500,0,5,4,3,8,0
BHE81_RS13505,6,10,3,4,8,0
BHE81_RS13510,1,6,2,6,2,2
BHE81_RS13515,2,4,4,0,8,4
BHE81_RS13520,0,0,0,2,0,2
BHE81_RS13525,0,6,2,2,8,0
BHE81_RS13530,0,0,0,0,2,0
BHE81_RS13540,0,0,0,2,0,0
BHE81_RS13545,0,0,0,0,0,2
BHE81_RS13550,0,2,0,2,0,0
BHE81_RS13555,0,0,0,0,0,0
BHE81_RS13560,6,36,29,6,2,2
BHE81_RS13565,22,64,59,7,7,4
BHE81_RS13570,14,40,42,51,85,30
BHE81_RS13575,10,16,4,22,33,10
BHE81_RS13580,4,16,10,22,40,4
BHE81_RS13585,2,2,0,9,3,0
BHE81_RS13595,4,4,2,7,8,10
BHE81_RS13600,0,0,0,0,2,0
BHE81_RS13605,2,8,6,10,20,0
BHE81_RS13610,0,6,4,2,10,0
BHE81_RS13615,2,8,2,6,8,6
BHE81_RS13620,15,116,53,60,91,41
BHE81_RS13625,8,8,12,475,481,222
BHE81_RS13630,3,3,6,343,297,102
BHE81_RS13635,0,0,0,110,137,42
BHE81_RS13640,0,4,5,105,139,68
BHE81_RS13645,1,15,0,25,29,16
BHE81_RS13650,0,7,6,2,2,4
BHE81_RS13655,0,10,2,4,4,0
BHE81_RS13660,2,8,0,94,92,16
BHE81_RS13665,0,0,0,31,25,12
BHE81_RS13670,4,8,2,219,174,140
BHE81_RS13675,0,2,4,120,84,41
BHE81_RS13680,1,2,0,62,50,27
BHE81_RS13685,0,0,4,63,92,44
BHE81_RS13690,2,0,0,43,57,19
BHE81_RS13695,0,0,0,2,2,2
BHE81_RS13700,0,0,0,0,0,0
BHE81_RS13705,0,0,2,1,1,0
BHE81_RS28760,8,30,29,85,61,26
BHE81_RS28765,10,54,36,54,68,31
BHE81_RS13715,8,9,8,14,6,3
BHE81_RS13725,0,0,0,0,4,0
BHE81_RS13730,4,0,0,6,2,0
BHE81_RS13735,8,14,2,16,12,0
BHE81_RS13740,2,19,27,43,73,40
BHE81_RS13745,14,49,41,56,54,31
BHE81_RS13750,22,71,23,55,90,9
BHE81_RS13755,4,6,0,9,14,2
BHE81_RS13760,114,242,491,1426,1900,780
BHE81_RS13765,263,352,698,2601,2834,1362
BHE81_RS13770,10,18,41,73,87,42
BHE81_RS13775,25,49,68,146,197,92
BHE81_RS13780,65,145,147,304,432,143
BHE81_RS13785,4,17,8,30,52,27
BHE81_RS13790,6,28,28,57,75,27
BHE81_RS13795,14,32,64,83,159,39
BHE81_RS13800,3,8,5,16,20,4
BHE81_RS13805,21,47,10,76,56,44
BHE81_RS13810,89,207,50,169,148,84
BHE81_RS13815,25,89,34,80,89,60
BHE81_RS13820,43,95,49,230,211,118
BHE81_RS13825,12,17,7,44,54,26
BHE81_RS13830,38,78,30,141,156,92
BHE81_RS13835,32,181,74,216,293,133
BHE81_RS13840,41,77,45,152,170,94
BHE81_RS13845,0,4,5,6,22,4
BHE81_RS13850,22,84,59,62,69,14
BHE81_RS13855,4,2,4,36,48,39
BHE81_RS13860,231,726,859,1105,1375,814
BHE81_RS13865,95,319,291,603,722,331
BHE81_RS13870,6,20,25,28,41,45
BHE81_RS13875,26,108,159,214,250,140
BHE81_RS13880,10,64,65,170,218,55
BHE81_RS13885,10,54,51,33,49,29
BHE81_RS13895,5,20,27,56,31,16
BHE81_RS13900,3,17,18,32,29,8
BHE81_RS13905,4,10,23,26,20,8
BHE81_RS13910,4,12,25,16,13,2
BHE81_RS13915,4,88,27,25,86,26
BHE81_RS13920,8,21,7,45,43,20
BHE81_RS13925,4,6,10,13,29,8
BHE81_RS13930,12,34,24,58,70,22
BHE81_RS13935,16,39,60,74,103,46
BHE81_RS13940,23,156,140,212,298,133
BHE81_RS13945,70,336,285,227,251,162
BHE81_RS13950,206,670,394,270,292,151
BHE81_RS13955,16,35,31,28,43,21
BHE81_RS13960,0,2,4,4,6,5
BHE81_RS13965,0,0,4,6,6,0
BHE81_RS13975,0,0,0,4,18,2
BHE81_RS13980,0,0,0,12,7,2
BHE81_RS13985,0,2,0,18,22,6
BHE81_RS13990,0,2,4,24,41,14
BHE81_RS13995,0,10,0,30,64,28
BHE81_RS14000,0,2,2,26,44,20
BHE81_RS28230,0,0,0,1,0,0
BHE81_RS14005,4,6,4,282,323,125
BHE81_RS14010,24,75,60,57,77,26
BHE81_RS14015,14,27,20,12,17,8
BHE81_RS14020,0,4,2,0,8,2
BHE81_RS14025,0,0,1,4,2,2
BHE81_RS14030,0,4,2,4,2,2
BHE81_RS14035,2,3,8,7,3,6
BHE81_RS14040,2,0,0,0,4,1
BHE81_RS14045,18,23,28,35,57,19
BHE81_RS14050,8,26,35,83,85,28
BHE81_RS14055,2,2,2,10,12,11
BHE81_RS14060,0,8,20,38,39,34
BHE81_RS14065,10,9,58,501,829,356
BHE81_RS14070,24,30,32,52,76,31
BHE81_RS14075,2,4,9,14,20,8
BHE81_RS14080,13,24,28,69,61,39
BHE81_RS14085,16,71,67,134,166,67
BHE81_RS14095,8,35,21,4,33,17
BHE81_RS14100,7,56,13,14,8,6
BHE81_RS14105,10,85,26,34,18,20
BHE81_RS14110,2,44,15,13,18,10
BHE81_RS14115,2,53,20,4,13,0
BHE81_RS14120,0,12,5,4,4,3
BHE81_RS14125,7,171,72,6,24,5
BHE81_RS14130,2,104,53,6,13,9
BHE81_RS14135,0,66,36,7,17,4
BHE81_RS14140,2,92,71,10,7,2
BHE81_RS14145,8,88,96,4,6,2
BHE81_RS28770,13,102,71,3,9,0
BHE81_RS28775,2,177,83,5,4,3
BHE81_RS14155,2,113,89,3,2,0
BHE81_RS28780,0,20,24,0,2,0
BHE81_RS28785,2,40,24,1,2,0
BHE81_RS14165,6,91,85,2,5,8
BHE81_RS14170,24,158,149,4,6,0
BHE81_RS14175,17,131,138,4,6,3
BHE81_RS14180,31,115,127,8,10,4
BHE81_RS14185,37,226,245,21,25,9
BHE81_RS14190,0,14,6,0,4,0
BHE81_RS14195,4,11,8,6,6,4
BHE81_RS14200,0,0,0,0,2,0
BHE81_RS14205,1,2,2,0,2,0
BHE81_RS14210,4,8,2,10,7,4
BHE81_RS14215,2,0,0,2,2,2
BHE81_RS14220,0,6,0,0,0,0
BHE81_RS14225,2,0,3,2,2,2
BHE81_RS14230,0,0,0,0,0,0
BHE81_RS14235,0,0,0,0,0,1
BHE81_RS14240,2,0,2,2,11,1
BHE81_RS14245,0,0,2,3,1,2
BHE81_RS14250,0,2,0,2,2,0
BHE81_RS14255,0,0,0,0,0,0
BHE81_RS14260,0,7,3,6,2,2
BHE81_RS14265,6,22,8,21,26,5
BHE81_RS14270,2,0,7,0,3,3
BHE81_RS14275,2,2,2,5,1,2
BHE81_RS14280,0,2,4,2,1,0
BHE81_RS14285,0,0,0,4,0,0
BHE81_RS14290,0,2,0,0,0,0
BHE81_RS14295,0,1,5,0,4,1
BHE81_RS14300,13,76,51,44,65,32
BHE81_RS14305,8,51,31,68,115,49
BHE81_RS14310,13,39,30,144,162,79
BHE81_RS14315,8,18,14,14,28,8
BHE81_RS14320,2,14,12,35,31,13
BHE81_RS14325,16,70,52,103,97,40
BHE81_RS14330,26,101,79,171,206,106
BHE81_RS14335,10,46,56,96,128,50
BHE81_RS14340,23,86,97,162,148,75
BHE81_RS14345,0,0,0,0,4,1
BHE81_RS14350,2,2,0,2,6,4
BHE81_RS14355,1,12,4,4,11,4
BHE81_RS14360,0,0,2,4,10,1
BHE81_RS14365,26,52,39,148,162,86
BHE81_RS14370,3,12,20,102,105,48
BHE81_RS14375,89,325,230,310,357,150
BHE81_RS14380,22,50,74,89,68,56
BHE81_RS28235,0,0,2,0,0,0
BHE81_RS14390,23,58,18,71,46,24
BHE81_RS14395,0,6,2,22,30,6
BHE81_RS14400,19,30,45,97,131,60
BHE81_RS14405,4,81,58,151,155,98
BHE81_RS14410,6,51,49,64,55,11
BHE81_RS14415,20,70,65,124,118,69
BHE81_RS14425,16,118,86,60,47,43
BHE81_RS14430,7,26,35,15,29,14
BHE81_RS14435,6,22,24,26,44,20
BHE81_RS14440,4,21,25,21,37,11
BHE81_RS14445,8,10,22,29,35,10
BHE81_RS14450,20,111,78,88,115,54
BHE81_RS14455,8,54,21,40,37,13
BHE81_RS14460,4,22,46,35,50,24
BHE81_RS14465,2,6,22,31,35,19
BHE81_RS14470,0,4,3,0,2,0
BHE81_RS14475,0,0,4,0,4,2
BHE81_RS14480,0,4,1,2,4,6
BHE81_RS14485,2,10,12,6,8,2
BHE81_RS14490,8,20,19,26,10,4
BHE81_RS14495,2,0,4,2,6,0
BHE81_RS14500,0,2,8,2,2,10
BHE81_RS14505,0,2,0,0,8,0
BHE81_RS28240,0,0,0,0,0,0
BHE81_RS14510,29,54,56,92,130,41
BHE81_RS14515,1,4,14,19,26,7
BHE81_RS14520,0,4,3,11,16,0
BHE81_RS28970,0,0,0,0,0,0
BHE81_RS14525,0,4,10,8,4,4
BHE81_RS14530,0,2,2,10,12,2
BHE81_RS14535,22,24,10,276,334,106
BHE81_RS14540,2,7,8,16,28,12
BHE81_RS14545,0,0,4,8,6,4
BHE81_RS14550,8,16,6,34,40,16
BHE81_RS14555,2,12,2,36,49,18
BHE81_RS14560,2,0,6,13,0,17
BHE81_RS14565,0,0,0,4,4,6
BHE81_RS14570,0,4,4,6,7,6
BHE81_RS14575,15,44,20,31,40,28
BHE81_RS14580,33,47,31,53,54,20
BHE81_RS14585,85,182,98,172,229,146
BHE81_RS14590,8,36,12,41,47,35
BHE81_RS14595,240,488,478,675,805,732
BHE81_RS14600,11,21,27,44,53,18
BHE81_RS14605,0,8,2,12,22,6
BHE81_RS14610,8,34,19,27,31,28
BHE81_RS14615,11,20,36,32,20,16
BHE81_RS29030,0,8,10,6,26,8
BHE81_RS14625,2,12,16,4,14,12
BHE81_RS14630,8,14,31,22,10,6
BHE81_RS14635,119,147,192,20,30,18
BHE81_RS14640,4,10,15,3,2,6
BHE81_RS14645,4,0,2,2,6,2
BHE81_RS14650,8,22,18,18,18,2
BHE81_RS14655,0,6,6,0,0,0
BHE81_RS14660,0,10,2,4,6,0
BHE81_RS14665,4,6,8,16,16,4
BHE81_RS14670,8,21,25,25,46,6
BHE81_RS14675,1,5,12,6,4,8
BHE81_RS14680,0,1,7,10,11,8
BHE81_RS14685,2,0,0,8,18,3
BHE81_RS14690,2,12,8,35,22,6
BHE81_RS14695,8,35,20,45,55,23
BHE81_RS14700,4,57,11,30,38,21
BHE81_RS14705,10,84,49,18,29,14
BHE81_RS14710,102,249,236,477,479,173
BHE81_RS14715,6,15,23,28,50,12
BHE81_RS14720,2,8,9,19,28,17
BHE81_RS14725,0,0,2,2,4,0
BHE81_RS14730,4,14,14,11,27,14
BHE81_RS14735,4,59,47,41,45,20
BHE81_RS29035,8,26,25,9,20,7
BHE81_RS14745,8,36,23,23,30,10
BHE81_RS14750,3,0,2,0,2,0
BHE81_RS14755,0,0,0,2,4,2
BHE81_RS14760,0,0,4,4,14,6
BHE81_RS14765,0,4,0,12,6,4
BHE81_RS14770,12,16,32,26,11,10
BHE81_RS14775,2,2,13,12,8,8
BHE81_RS14780,2,8,9,14,36,4
BHE81_RS14785,4,4,14,24,18,12
BHE81_RS14795,0,0,2,8,14,4
BHE81_RS14800,8,0,40,35,29,26
BHE81_RS14805,33,30,97,91,91,59
BHE81_RS14815,10,17,10,32,48,23
BHE81_RS14820,4,28,12,21,21,17
BHE81_RS14825,62,177,159,339,352,242
BHE81_RS14830,18,63,59,154,208,120
BHE81_RS14835,30,79,83,238,244,118
BHE81_RS14840,6,35,40,62,84,41
BHE81_RS14845,13,51,53,113,137,59
BHE81_RS14850,3,30,37,31,53,10
BHE81_RS14855,12,42,34,38,50,10
BHE81_RS14860,6,22,16,25,29,15
BHE81_RS14865,16,101,69,167,165,80
BHE81_RS14870,2,17,17,56,27,56
BHE81_RS14875,0,4,7,12,10,8
BHE81_RS14880,2,6,10,22,8,1
BHE81_RS14885,2,10,24,24,34,9
BHE81_RS14890,2,4,4,89,161,55
BHE81_RS14895,2,12,17,18,15,10
BHE81_RS14900,0,3,6,6,6,2
BHE81_RS14905,4,15,1,18,20,4
BHE81_RS14910,22,34,78,97,105,34
BHE81_RS14915,233,871,803,1003,1256,694
BHE81_RS14920,36,131,74,147,167,100
BHE81_RS14925,77,243,295,403,479,209
BHE81_RS14930,27,88,66,181,167,88
BHE81_RS14935,10,78,63,181,154,66
BHE81_RS14940,23,56,94,156,149,66
BHE81_RS14945,7,46,22,100,82,60
BHE81_RS14950,54,107,232,463,619,246
BHE81_RS14960,11,77,92,45,50,36
BHE81_RS14965,2,42,40,57,78,33
BHE81_RS14970,20,86,63,131,187,72
BHE81_RS14975,4,38,29,32,56,32
BHE81_RS14980,134,229,314,564,732,289
BHE81_RS14985,28,46,89,53,68,37
BHE81_RS14990,14,29,60,224,246,125
BHE81_RS14995,160,765,1160,1025,1351,889
BHE81_RS15000,137,479,654,856,829,588
BHE81_RS15005,41,165,147,341,327,249
BHE81_RS15010,108,439,467,761,863,476
BHE81_RS15015,7,18,35,204,293,113
BHE81_RS28790,1,2,6,7,8,2
BHE81_RS15025,3,4,8,29,35,8
BHE81_RS15030,15,106,83,107,140,55
BHE81_RS15035,88,270,290,441,505,266
BHE81_RS15040,3,2,1,4,0,6
BHE81_RS15045,28,62,36,263,310,188
BHE81_RS15050,16,60,53,72,99,43
BHE81_RS15055,0,4,6,10,30,3
BHE81_RS15060,0,4,8,30,18,14
BHE81_RS15065,4,37,29,45,66,40
BHE81_RS15070,4,66,38,111,138,70
BHE81_RS15075,2,5,6,36,38,21
BHE81_RS15080,1,5,18,27,17,17
BHE81_RS15085,9,12,18,9,2,6
BHE81_RS15090,0,0,6,2,4,2
BHE81_RS15095,14,8,21,45,67,47
BHE81_RS15100,0,12,13,43,78,36
BHE81_RS15105,0,18,1,28,30,14
BHE81_RS15110,0,16,19,46,47,25
BHE81_RS15115,8,26,27,94,100,30
BHE81_RS15120,0,6,8,28,28,6
BHE81_RS15125,0,2,9,10,5,8
BHE81_RS15130,4,22,18,30,28,16
BHE81_RS15135,12,28,31,136,147,82
BHE81_RS15140,12,38,52,86,118,41
BHE81_RS15145,13,20,55,90,128,50
BHE81_RS15150,5,23,31,92,155,70
BHE81_RS15155,7,22,39,58,94,21
BHE81_RS15160,18,24,33,108,152,49
BHE81_RS15165,6,15,26,10,22,13
BHE81_RS15170,2,26,30,49,59,37
BHE81_RS15180,5,4,8,8,12,6
BHE81_RS15190,8,47,12,481,824,350
BHE81_RS15195,10,37,6,657,1054,349
BHE81_RS15200,8,29,10,243,334,94
BHE81_RS15205,2,2,2,14,25,6
BHE81_RS15210,0,2,4,4,8,8
BHE81_RS15215,2,2,2,1,6,5
BHE81_RS15220,8,51,66,97,124,63
BHE81_RS15225,23,77,97,139,158,78
BHE81_RS28255,0,2,0,1,4,2
BHE81_RS15230,2,11,10,43,66,32
BHE81_RS15235,10,86,74,206,234,116
BHE81_RS15240,4,6,8,20,28,9
BHE81_RS15245,6,13,12,20,35,8
BHE81_RS15250,2,5,5,40,27,6
BHE81_RS15255,0,12,12,39,54,12
BHE81_RS15260,0,2,5,4,24,18
BHE81_RS15265,2,5,11,89,80,56
BHE81_RS15270,14,16,18,224,214,114
BHE81_RS15275,0,0,0,0,0,0
BHE81_RS15280,8,8,15,41,58,27
BHE81_RS15285,15,69,45,41,50,25
BHE81_RS15290,4,14,11,15,20,4
BHE81_RS15295,2,12,13,21,14,8
BHE81_RS15300,4,31,56,126,178,80
BHE81_RS15305,4,12,10,43,29,20
BHE81_RS15310,13,36,24,122,119,73
BHE81_RS15315,45,134,102,181,221,88
BHE81_RS15320,16,30,30,75,118,40
BHE81_RS15325,59,131,132,276,273,160
BHE81_RS15330,0,12,5,13,12,12
BHE81_RS15335,0,4,3,13,10,10
BHE81_RS15340,0,5,6,6,12,2
BHE81_RS15345,10,30,23,24,26,10
BHE81_RS15350,0,2,1,7,16,14
BHE81_RS15355,14,107,85,116,122,62
BHE81_RS15360,52,135,121,228,268,144
BHE81_RS15365,18,53,42,51,63,31
BHE81_RS15370,18,165,122,146,203,81
BHE81_RS15375,6,6,21,42,23,14
BHE81_RS15380,2,16,10,65,69,30
BHE81_RS15385,60,264,317,434,434,281
BHE81_RS15390,15,88,70,221,261,105
BHE81_RS15395,51,85,129,290,433,231
BHE81_RS15400,2,22,23,30,38,22
BHE81_RS15405,10,30,32,39,48,23
BHE81_RS15410,106,265,579,193,323,88
BHE81_RS15415,6,34,17,28,36,14
BHE81_RS15420,4,7,16,0,2,0
BHE81_RS28260,0,0,0,0,0,0
BHE81_RS15425,32,118,128,213,289,99
BHE81_RS15430,72,159,166,350,346,157
BHE81_RS15435,12,44,50,164,153,58
BHE81_RS15440,2,0,18,148,158,93
BHE81_RS15445,6,53,35,127,185,85
BHE81_RS15450,10,14,25,62,66,20
BHE81_RS15455,0,2,7,11,10,4
BHE81_RS15460,11,75,52,52,42,18
BHE81_RS28265,0,6,0,0,0,2
BHE81_RS15465,0,0,0,4,11,3
BHE81_RS15470,4,5,14,19,47,7
BHE81_RS15475,0,5,6,5,16,3
BHE81_RS15480,2,4,3,13,12,10
BHE81_RS28795,2,10,13,18,23,16
BHE81_RS28800,2,14,12,26,28,13
BHE81_RS15490,4,7,5,20,17,19
BHE81_RS15495,6,9,13,37,21,4
BHE81_RS15500,9,15,22,31,40,18
BHE81_RS15505,6,4,4,16,8,11
BHE81_RS15510,10,43,37,127,121,70
BHE81_RS15515,4,4,31,242,154,122
BHE81_RS15520,26,50,61,173,190,109
BHE81_RS15525,38,146,136,379,433,303
BHE81_RS15530,0,12,8,28,37,6
BHE81_RS15540,0,0,2,4,2,2
BHE81_RS15545,0,10,12,12,12,10
BHE81_RS15550,0,0,0,7,0,0
BHE81_RS15555,4,12,10,4,10,7
BHE81_RS15560,0,7,4,0,0,1
BHE81_RS15565,5,11,5,1,8,1
BHE81_RS15570,9,32,39,8,5,0
BHE81_RS15575,25,60,40,5,3,6
BHE81_RS15580,16,16,18,16,19,6
BHE81_RS15585,10,21,20,8,6,8
BHE81_RS15590,4,4,4,8,9,3
BHE81_RS15595,4,12,5,0,2,2
BHE81_RS15600,5,1,7,8,2,1
BHE81_RS15605,11,11,2,6,2,4
BHE81_RS15610,2,14,5,2,4,0
BHE81_RS15615,3,9,2,0,3,2
BHE81_RS28805,1,0,0,0,0,1
BHE81_RS15625,0,4,4,1,5,0
BHE81_RS15630,0,5,8,2,4,2
BHE81_RS15635,0,0,0,2,2,0
BHE81_RS15640,0,7,1,0,3,0
BHE81_RS15645,15,5,16,0,7,2
BHE81_RS15650,7,30,11,4,0,2
BHE81_RS15655,17,17,48,4,5,4
BHE81_RS15660,13,32,30,9,7,4
BHE81_RS15665,2,16,14,8,7,0
BHE81_RS15670,4,8,14,16,10,6
BHE81_RS15675,0,0,3,10,0,6
BHE81_RS15680,4,2,3,20,5,8
BHE81_RS15685,2,0,21,40,26,36
BHE81_RS15690,4,4,4,2,3,0
BHE81_RS15695,0,0,2,2,0,0
BHE81_RS15700,0,0,2,0,0,0
BHE81_RS15705,0,0,7,0,0,0
BHE81_RS15710,0,0,0,0,0,0
BHE81_RS15715,0,0,4,0,0,0
BHE81_RS15720,0,0,0,0,0,0
BHE81_RS15725,1,0,0,0,0,0
BHE81_RS15730,0,4,4,0,3,0
BHE81_RS15735,0,0,2,0,0,0
BHE81_RS15740,0,2,11,19,7,17
BHE81_RS15745,2,6,13,9,14,9
BHE81_RS15750,0,4,0,0,0,0
BHE81_RS15755,2,0,0,0,0,0
BHE81_RS15760,10,10,42,10,6,4
BHE81_RS15765,10,28,16,16,35,20
BHE81_RS15770,0,2,0,8,10,8
BHE81_RS15775,0,0,0,0,0,0
BHE81_RS15780,0,2,0,0,0,0
BHE81_RS15785,0,2,0,0,2,0
BHE81_RS15790,0,7,4,8,7,0
BHE81_RS15795,0,4,0,6,1,2
BHE81_RS15800,2,0,1,2,2,0
BHE81_RS15805,0,0,6,4,14,2
BHE81_RS15810,0,0,0,0,0,2
BHE81_RS15815,0,8,12,5,10,0
BHE81_RS15820,2,6,0,7,4,1
BHE81_RS15825,4,8,6,18,16,0
BHE81_RS15830,10,39,59,39,46,16
BHE81_RS15835,36,100,410,191,143,72
BHE81_RS15840,0,1,0,2,0,0
BHE81_RS15845,9,93,357,57,50,10
BHE81_RS15850,10,29,99,7,11,5
BHE81_RS15855,4,76,203,49,46,16
BHE81_RS15860,20,146,166,139,123,46
BHE81_RS15865,6,12,11,179,120,77
BHE81_RS15870,4,30,34,101,77,56
BHE81_RS15875,2,22,30,85,135,50
BHE81_RS15880,0,2,4,1,5,2
BHE81_RS15885,0,4,20,10,13,8
BHE81_RS15890,0,7,2,12,14,0
BHE81_RS15895,0,6,4,4,8,8
BHE81_RS15900,0,0,0,9,5,2
BHE81_RS15905,0,14,4,16,17,8
BHE81_RS15910,2,23,11,25,31,13
BHE81_RS15915,4,21,15,17,42,9
BHE81_RS15920,14,14,21,108,107,80
BHE81_RS15925,11,26,24,71,89,45
BHE81_RS15930,9,27,26,61,46,30
BHE81_RS15935,4,4,7,10,4,3
BHE81_RS15940,2,4,6,9,14,4
BHE81_RS15945,12,61,67,49,37,27
BHE81_RS15950,6,16,17,40,56,10
BHE81_RS15955,26,110,107,57,124,41
BHE81_RS15960,10,14,27,32,26,4
BHE81_RS15965,6,36,32,30,26,20
BHE81_RS15970,8,18,28,46,22,32
BHE81_RS15975,6,50,26,9,18,8
BHE81_RS15980,14,54,41,58,48,18
BHE81_RS15985,10,14,20,83,85,24
BHE81_RS15990,5,27,7,46,28,26
BHE81_RS15995,65,95,288,629,865,291
BHE81_RS16000,19,43,131,224,283,144
BHE81_RS16005,37,204,214,353,408,187
BHE81_RS16010,29,214,123,271,259,102
BHE81_RS16015,0,4,12,4,6,2
BHE81_RS16020,0,12,22,24,30,22
BHE81_RS16025,36,55,38,104,224,56
BHE81_RS16030,3,20,29,41,54,34
BHE81_RS16035,0,8,2,3,8,2
BHE81_RS28275,10,4,20,26,26,12
BHE81_RS16040,2,0,6,0,0,0
BHE81_RS16045,0,0,0,4,4,0
BHE81_RS16055,20,20,21,56,36,16
BHE81_RS16060,12,38,22,20,12,23
BHE81_RS16065,2,16,17,24,22,6
BHE81_RS16070,2,24,9,8,2,2
BHE81_RS16080,18,104,67,23,21,9
BHE81_RS16085,6,13,21,26,55,25
BHE81_RS16090,19,95,71,146,162,72
BHE81_RS16095,4,9,15,16,13,4
BHE81_RS16100,6,22,16,116,112,42
BHE81_RS16105,4,37,48,101,105,72
BHE81_RS16110,10,25,19,34,49,17
BHE81_RS16115,2,6,12,14,9,6
BHE81_RS16120,6,26,39,87,150,36
BHE81_RS16125,6,24,24,59,80,35
BHE81_RS16130,12,13,30,24,18,12
BHE81_RS16135,25,89,86,126,143,94
BHE81_RS16140,14,79,97,89,113,29
BHE81_RS16145,18,52,37,4,6,0
BHE81_RS16150,20,91,52,4,6,2
BHE81_RS16155,0,31,26,70,117,35
BHE81_RS16160,0,0,0,0,0,0
BHE81_RS16165,0,12,2,10,10,2
BHE81_RS16170,0,6,6,2,0,2
BHE81_RS16175,0,0,0,0,0,0
BHE81_RS16180,4,10,2,8,6,2
BHE81_RS16185,0,4,2,4,4,0
BHE81_RS16190,0,0,2,2,1,2
BHE81_RS16195,0,0,2,0,0,0
BHE81_RS16200,0,0,0,0,0,2
BHE81_RS16205,0,0,0,2,2,0
BHE81_RS16210,0,10,8,2,11,7
BHE81_RS16215,0,2,0,0,4,0
BHE81_RS16220,0,0,4,0,0,2
BHE81_RS16225,2,10,18,26,52,22
BHE81_RS16230,30,192,148,526,360,238
BHE81_RS16235,1,1,2,1,0,10
BHE81_RS16240,179,218,794,931,738,686
BHE81_RS16245,191,739,700,1358,1182,817
BHE81_RS16250,193,208,185,917,1343,445
BHE81_RS16255,12,40,37,102,105,48
BHE81_RS16260,8,27,24,52,37,30
BHE81_RS16265,184,307,424,1091,971,781
BHE81_RS16270,55,169,165,478,453,315
BHE81_RS16275,10,36,40,128,163,93
BHE81_RS16285,20,66,92,116,123,72
BHE81_RS16290,0,2,0,4,8,2
BHE81_RS16295,2,3,6,10,6,2
BHE81_RS28280,2,0,2,0,1,2
BHE81_RS16310,97,68,146,601,768,276
BHE81_RS16315,35,114,127,222,216,119
BHE81_RS16320,6,16,28,41,46,25
BHE81_RS16325,82,432,487,1220,1226,826
BHE81_RS16330,17,22,63,251,157,171
BHE81_RS16335,15,28,37,268,290,119
BHE81_RS16340,2,23,21,73,90,72
BHE81_RS16345,30,74,41,196,169,82
BHE81_RS16350,33,58,45,183,192,100
BHE81_RS16355,18,38,29,106,107,79
BHE81_RS16360,18,26,101,481,354,436
BHE81_RS16365,16,4,38,462,296,359
BHE81_RS16370,6,22,24,100,82,68
BHE81_RS16375,6,2,12,24,9,19
BHE81_RS16380,39,144,89,322,333,145
BHE81_RS16385,4,12,6,32,50,13
BHE81_RS16390,8,20,8,70,84,59
BHE81_RS16395,13,39,40,169,173,72
BHE81_RS16400,12,27,43,111,64,56
BHE81_RS16405,6,13,26,59,89,37
BHE81_RS16410,24,30,39,165,200,129
BHE81_RS16420,30,64,88,145,179,58
BHE81_RS16425,12,46,24,101,81,32
BHE81_RS16430,29,33,51,105,105,44
BHE81_RS16435,10,34,26,79,85,54
BHE81_RS16440,18,29,49,61,94,45
BHE81_RS16445,10,40,51,98,108,61
BHE81_RS16450,43,144,139,250,247,154
BHE81_RS16455,7,9,59,53,39,43
BHE81_RS16460,14,78,72,84,82,54
BHE81_RS16465,17,78,99,113,115,70
BHE81_RS16470,3,22,17,29,32,33
BHE81_RS16475,2,47,32,52,58,25
BHE81_RS16480,12,29,30,49,80,19
BHE81_RS16485,10,53,78,111,133,74
BHE81_RS16490,0,12,14,16,19,4
BHE81_RS16495,4,8,4,12,18,6
BHE81_RS16500,2,2,0,6,0,4
BHE81_RS16505,4,10,6,8,4,9
BHE81_RS16510,51,142,132,221,262,102
BHE81_RS16515,20,66,47,91,94,30
BHE81_RS16520,12,22,13,28,18,17
BHE81_RS16525,18,114,114,300,237,166
BHE81_RS16530,6,61,38,126,169,115
BHE81_RS28285,0,0,2,7,4,4
BHE81_RS16535,84,58,70,843,1030,452
BHE81_RS16540,121,80,154,1275,1591,998
BHE81_RS16545,14,24,30,108,133,74
BHE81_RS16550,35,94,84,263,344,137
BHE81_RS16555,31,129,146,137,165,117
BHE81_RS16560,21,57,46,79,94,55
BHE81_RS16565,36,143,370,599,750,304
BHE81_RS16570,0,12,6,20,33,14
BHE81_RS16575,2,0,5,60,31,30
BHE81_RS16580,2,6,4,72,62,44
BHE81_RS16585,0,0,2,16,13,10
BHE81_RS16590,0,22,10,20,45,18
BHE81_RS16595,0,11,20,28,23,18
BHE81_RS16600,0,0,2,4,5,2
BHE81_RS16605,6,46,69,57,71,9
BHE81_RS16610,36,207,180,313,347,170
BHE81_RS16615,40,169,90,198,222,112
BHE81_RS16620,22,44,68,166,138,97
BHE81_RS16625,13,28,50,111,142,41
BHE81_RS16630,0,6,4,43,34,27
BHE81_RS16635,13,39,52,138,133,78
BHE81_RS16640,23,75,67,248,354,139
BHE81_RS16645,10,34,28,141,175,67
BHE81_RS16650,0,0,5,24,15,13
BHE81_RS16655,5,14,13,24,28,9
BHE81_RS16660,6,9,8,86,157,24
BHE81_RS16665,7,6,9,120,219,90
